"Sample_ID","lat_N","lon_E","Nutricline_1uM_Interp","Phosphate_surfBottle","Silicate_surfBottle","Nitrate_NitriteBottle","CTD_salinity","Temp_SST","Cruise","Metagenome_Sample_ID","Omega_P","Omega_N","Omega_Fe"
"A392013_008_nifH",55.003817,-48.998083,NA,NA,NA,NA,NA,10.385,"AE1319",NA,NA,NA,NA
"A392013_041_nifH",52.996017,-45.995183,NA,NA,NA,0.7,NA,11.765,"AE1319","A392013_041_META",-0.204661331,-0.680641479,1.133984317
"A392013_044_nifH",52.996017,-45.995183,NA,NA,NA,0.8,NA,11.674,"AE1319",NA,NA,NA,NA
"A392013_082_nifH",50.99985,-43.000517,NA,NA,NA,0,NA,13.354,"AE1319",NA,NA,NA,NA
"A392013_084_nifH",50.99985,-43.000517,NA,NA,NA,0,NA,13.095,"AE1319",NA,NA,NA,NA
"A392013_105_nifH",49.001717,-40.002817,NA,NA,NA,0,NA,15.58,"AE1319","A392013_105_META",1.088925797,-0.763336096,0.243104458
"A392013_138_nifH",47.00085,-42.502167,127.3,NA,NA,0,NA,18.337,"AE1319","A392013_138_META",1.76355214,-1.06796891,-0.47488772
"A392013_192_nifH",44.993283,-45.002433,145,NA,NA,NA,NA,18.518,"AE1319","A392013_192_META",1.300281683,-1.06453184,0.106211053
"A392013_225_nifH",43.001683,-47.498533,137,NA,NA,0,NA,19.357,"AE1319","A392013_225_META",1.170977433,-0.933705777,-0.487523275
"A392013_227_nifH",43.001683,-47.498533,NA,NA,NA,0,NA,10.715,"AE1319",NA,NA,NA,NA
"A392013_247_nifH",41.00175,-50.0005,NA,NA,NA,0,NA,23.741,"AE1319","A392013_247_META",2.213669421,-0.830778478,-0.643545574
"A392013_269_nifH",39.000717,-52.50055,NA,NA,NA,0,NA,26.285,"AE1319","A392013_269_META",1.249579211,-0.125880048,-0.632225722
"A392013_303_nifH",37.004517,-55.001833,NA,NA,NA,0,NA,26.995,"AE1319","A392013_303_META",1.66162272,0.336664216,-0.655666532
"A392013_325_nifH",35.000617,-57.5049,NA,NA,NA,0,NA,26.634,"AE1319","A392013_325_META",1.29763305,0.097048714,-0.680505112
"A392013_360_nifH",33.00055,-60.0001,NA,NA,NA,0,NA,27.517,"AE1319","A392013_360_META",1.430889147,0.015288693,-0.626818569
"A392013_424_nifH",31.668033,-64.171533,NA,NA,NA,0,NA,27.857,"AE1319","A392013_424_META",1.431400037,-0.189365207,-0.642907186
"AMT2018_001_nifH",49.6381,-5.5016,NA,NA,NA,NA,35.19056049,15.13,"AMT28",NA,NA,NA,NA
"AMT2018_003_nifH",48.46938333,-8.83655,40.38,0.1,0.21,0.34,35.45258877,16.36,"AMT28","AMT2018_003_META",-0.557352225,-0.781074236,1.897521481
"AMT2018_005_nifH",47.90123333,-10.3814,41.09,0.12,0.29,0.52,35.58707099,16.96,"AMT28","AMT2018_005_META",-0.367689274,-0.947295831,1.022419377
"AMT2018_007_nifH",46.02908333,-12.73251667,60.14,0.04,0.06,0,35.72191964,18.9,"AMT28","AMT2018_007_META",-0.567043961,-1.181497795,0.393202452
"AMT2018_009_nifH",44.96505,-13.59395,43.07,0.05,0.13,0.04,35.755631,19.22,"AMT28","AMT2018_009_META",-0.287486091,-1.168529377,0.113319897
"AMT2018_011_nifH",42.96703333,-15.21306667,53.09,0.11,0.29,0,35.79322861,19.92,"AMT28","AMT2018_011_META",-0.363736736,-1.200205956,0.409825919
"AMT2018_013_nifH",41.9084,-16.0483,53.54,0,0.43,0,35.88358795,20.67,"AMT28","AMT2018_013_META",-0.160505131,-1.153196214,-0.128743762
"AMT2018_015_nifH",39.71933333,-17.71615,72.49,0,0.09,0,36.0804881,21.96,"AMT28","AMT2018_015_META",0.260539979,-0.998569199,-0.241981033
"AMT2018_017_nifH",38.49585,-18.62668333,71.02,0.05,0.4,0,36.4058378,22.97,"AMT28","AMT2018_017_META",0.569030526,-0.895371644,-0.464525847
"AMT2018_019_nifH",36.41391667,-20.12145,127.49,0,0.22,0,36.52782492,23.23,"AMT28","AMT2018_019_META",0.793639286,-0.724367529,-0.619667086
"AMT2018_021_nifH",35.28273333,-20.92343333,113.35,0.04,0.11,0,36.68305811,23.55,"AMT28","AMT2018_021_META",1.012876452,-0.660993528,-0.58065158
"AMT2018_023_nifH",33.04688333,-22.1368,93.05,0,0.25,0,36.70414013,24.28,"AMT28","AMT2018_023_META",1.523907683,0.601803817,-0.621720889
"AMT2018_025_nifH",31.85743333,-22.71018333,93.28,0,0.24,0,36.76271867,24.29,"AMT28","AMT2018_025_META",2.007172907,1.132226679,-0.688957174
"AMT2018_027_nifH",29.48831667,-23.93245,132.53,0,0.32,0,37.02938584,24.96,"AMT28","AMT2018_027_META",1.766681831,1.34333807,-0.704661642
"AMT2018_029_nifH",28.60906667,-24.36085,147.09,0,0.42,0,37.41679849,26.19,"AMT28","AMT2018_029_META",2.08051634,1.657383896,-0.677929292
"AMT2018_031_nifH",26.20376667,-25.52105,134.82,0,0.31,0,37.26319907,25.19,"AMT28","AMT2018_031_META",1.064504027,0.043211347,-0.673539689
"AMT2018_033_nifH",25.17896667,-26.00586667,158.12,0,0.3,0,37.32638215,25.48,"AMT28","AMT2018_033_META",1.371444325,0.256544105,-0.686708727
"AMT2018_035_nifH",22.59966667,-27.21345,117.03,0,0.34,0,37.08015289,25.81,"AMT28","AMT2018_035_META",0.532898188,-0.246049884,-0.670495926
"AMT2018_037_nifH",21.44625,-27.74026667,134.58,0,0.14,0,37.08992147,26.12,"AMT28","AMT2018_037_META",0.21043325,-0.492911563,-0.670877115
"AMT2018_039_nifH",19.07776667,-28.81673333,90.95,0,0.13,0,36.79008828,26.2,"AMT28","AMT2018_039_META",0.108931783,-0.673265255,-0.639442581
"AMT2018_041_nifH",17.74185,-28.92988333,60.15,0,0.52,0,36.50847633,26.78,"AMT28","AMT2018_041_META",0.233854057,-0.942218461,-0.556813071
"AMT2018_043_nifH",15.07608333,-28.61265,38.22,0,0.75,0,36.32140077,27.08,"AMT28","AMT2018_043_META",0.420500279,-0.974693775,-0.537369123
"AMT2018_045_nifH",13.81176667,-28.29376667,50.55,0,0.58,0,36.26481773,27.85,"AMT28","AMT2018_045_META",1.127724688,-0.556683921,-0.572401815
"AMT2018_047_nifH",11.44701667,-27.70903333,31.29,0,0.52,0,35.89296865,28.1,"AMT28","AMT2018_047_META",0.677776294,-0.923886701,-0.49585287
"AMT2018_049_nifH",10.06433333,-27.28305,35.08,0,0.6,0,35.90004237,28.83,"AMT28","AMT2018_049_META",1.281410016,-0.463291518,-0.553169262
"AMT2018_051_nifH",7.471266667,-26.65008333,56.01,0,0.88,0,34.98537173,28.77,"AMT28","AMT2018_051_META",1.409582917,0.229376929,-0.470551932
"AMT2018_053_nifH",6.25555,-26.38115,89.9,0,0.97,0,34.92458291,28.7,"AMT28","AMT2018_053_META",1.408803659,0.117038445,-0.397150153
"AMT2018_055_nifH",3.80775,-25.8358,68.58,0,1.26,0,35.26951158,28.43,"AMT28","AMT2018_055_META",1.36165815,0.63293267,-0.309743715
"AMT2018_057_nifH",0.001733333,-24.99303333,55.64,0,1.69,0,35.95522021,26.71,"AMT28","AMT2018_057_META",0.775447886,0.542477363,-0.12379599
"AMT2018_059_nifH",-1.150416667,-24.98205,72.55,0,1.44,0.07,35.99717831,26.96,"AMT28","AMT2018_059_META",0.577935659,0.587223512,0.269646376
"AMT2018_061_nifH",-3.689,-24.97953333,54.12,0,1.19,0,36.17716234,26.51,"AMT28","AMT2018_061_META",-0.345224604,0.008468004,1.831953523
"AMT2018_063_nifH",-4.9847,-24.9729,88.97,0,1.72,0.06,36.08528728,26.35,"AMT28","AMT2018_063_META",-0.326857322,-0.071743873,1.235932765
"AMT2018_065_nifH",-7.548566667,-24.95865,110.38,0,1.49,0.08,36.25024218,26.11,"AMT28","AMT2018_065_META",-0.267620741,0.188214054,1.416305324
"AMT2018_067_nifH",-8.7627,-24.94813333,117.61,0,1.06,0,36.3920385,26.07,"AMT28","AMT2018_067_META",-0.209806069,0.521313974,0.893006049
"AMT2018_069_nifH",-11.26175,-24.93931667,124.74,0,0.9,0,36.60221316,25.52,"AMT28","AMT2018_069_META",-0.216827443,0.315620953,0.054469308
"AMT2018_071_nifH",-12.10246667,-24.92811667,113.07,0,1.12,0,36.65220201,25.33,"AMT28","AMT2018_071_META",-0.302106007,0.459597738,0.086757186
"AMT2018_073_nifH",-14.77873333,-24.98591667,155.43,0.04,1.11,0,37.04472982,23.96,"AMT28","AMT2018_073_META",-0.6540598,0.381299748,0.32140223
"AMT2018_075_nifH",-16.03241667,-25.02356667,171.82,0.12,0.66,0,37.13794045,24.04,"AMT28","AMT2018_075_META",-0.675965785,0.164355907,-0.05076824
"AMT2018_077_nifH",-18.33901667,-25.08715,164.78,0.1,0.86,0,36.89417823,23.4,"AMT28",NA,NA,NA,NA
"AMT2018_079_nifH",-20.38028333,-25.05915,184.26,0.1,1.07,0,36.91938104,23.24,"AMT28","AMT2018_079_META",-0.672720028,0.287973136,-0.395287544
"AMT2018_081_nifH",-21.60943333,-25.0483,191.59,0.09,1.03,0,36.99505636,23.19,"AMT28","AMT2018_081_META",-0.677679882,0.375672838,-0.325219492
"AMT2018_083_nifH",-24.00001667,-24.99996667,184.4,0,1.1,0,36.70388057,22.09,"AMT28","AMT2018_083_META",-0.510802929,-0.125599969,-0.510048814
"AMT2018_085_nifH",-24.9059,-25.90328333,176.32,0,1.08,0,36.62320115,22.06,"AMT28","AMT2018_085_META",-0.425538463,-0.219461768,-0.609312058
"AMT2018_087_nifH",-26.65535,-27.65535,150.8,0,0.94,0,36.5178422,21.25,"AMT28","AMT2018_087_META",-0.360982824,-0.219114464,-0.606993328
"AMT2018_089_nifH",-27.41076667,-28.41076667,164.15,0.08,0.9,0,36.50221313,21.12,"AMT28","AMT2018_089_META",-0.512566309,-0.036206625,-0.508872122
"AMT2018_091_nifH",-29.12758333,-30.22348333,164.4,0.08,1.01,0,36.22546119,19.58,"AMT28","AMT2018_091_META",-0.413429261,-0.489400292,-0.503973527
"AMT2018_093_nifH",-30.00591667,-31.14971667,136.68,0,0.85,0,35.95802209,19.64,"AMT28","AMT2018_093_META",-0.309578747,-0.563729485,-0.653191452
"AMT2018_095_nifH",-31.61431667,-32.88758333,177.24,0,0.76,0,35.96647432,18.39,"AMT28","AMT2018_095_META",-0.460295842,-0.602199265,-0.600527923
"AMT2018_097_nifH",-32.37531667,-33.67476667,150.62,0,1.11,0,35.97490272,18.45,"AMT28","AMT2018_097_META",-0.502487195,-0.484225472,-0.682198089
"AMT2018_099_nifH",-33.8291,-35.26641667,109.71,0.08,1.48,0,35.7073179,16.49,"AMT28","AMT2018_099_META",-0.600468113,-0.654050583,-0.481430454
"AMT2018_101_nifH",-34.58055,-36.09143333,86.17,0.11,0.68,0,35.59656565,16.41,"AMT28","AMT2018_101_META",-0.612576703,-0.680049013,-0.315409784
"AMT2018_103_nifH",-36.16715,-37.86633333,7,0.24,1.35,1.75,35.6965878,15.62,"AMT28","AMT2018_103_META",-0.618296767,-1.101580425,-0.351735594
"AMT2018_105_nifH",-37.01208333,-38.8346,7,0.11,1.11,0.31,35.89879194,16.77,"AMT28","AMT2018_105_META",-0.544338059,-0.898131928,-0.378807354
"AMT2018_107_nifH",-38.5839,-40.6542,7,0.32,1.47,2.72,35.41722247,14.36,"AMT28","AMT2018_107_META",-0.648648679,-0.608622353,-0.059609291
"AMT2018_109_nifH",-39.2097,-41.4751,7,0.53,1.4,4.49,35.01312619,12.6,"AMT28","AMT2018_109_META",-0.623607992,-0.609829487,0.734840884
"AMT2018_111_nifH",-40.52025,-43.0821,7,0.6,1.29,5.92,35.03605049,11.39,"AMT28","AMT2018_111_META",-0.616681976,-0.172821357,0.448679824
"AMT2018_113_nifH",-41.3708,-44.01415,7,0.54,2.21,5.47,34.98474552,12.45,"AMT28","AMT2018_113_META",-0.601428644,-0.469545808,0.033665122
"AMT2018_115_nifH",-43.00466667,-45.98213333,7,0.64,2.14,6.81,34.75098165,11.06,"AMT28",NA,NA,NA,NA
"AMT2018_117_nifH",-43.7905,-46.95521667,7,0.81,2.33,9.06,34.4959,9.73,"AMT28","AMT2018_117_META",-0.651102199,0.037771226,0.534700125
"AMT2018_119_nifH",-45.2974,-48.89598333,7,0.76,2.39,8.94,34.52539289,9.72,"AMT28","AMT2018_119_META",-0.62466019,-0.589808666,0.794705722
"AMT2018_121_nifH",-46.01753333,-49.87231667,7,0.81,3.32,9.75,34.66508145,9.71,"AMT28","AMT2018_121_META",-0.670683965,-0.691080488,0.376960971
"AMT2018_123_nifH",-47.56533333,-51.77403333,7,0.74,4.44,10.48,NA,9.71,"AMT28",NA,NA,NA,NA
"AMT2018_125_nifH",-48.19853333,-52.69225,7,0.77,4.36,10.38,NA,10.1,"AMT28","AMT2018_125_META",-0.668940095,-0.541967445,-0.176627057
"B462011_023_nifH",33.664,-64.17,96.2,NA,NA,0,NA,27.73,"BVAL46","B462011_023_META",1.639173142,-0.535003172,-0.619187018
"B462011_061_nifH",35.665,-64.168,76.6,0.001,NA,0,NA,27.39,"BVAL46","B462011_061_META",1.283723856,-0.236556553,-0.647387172
"B462011_152_nifH",39.453,-64.148,107,0.001,NA,0.09,NA,26.49,"BVAL46","B462011_152_META",1.599194716,-0.363975633,-0.601208735
"B462011_195_nifH",31.665,-64.167,105,0.001,NA,0.11,NA,27.45,"BVAL46","B462011_195_META",1.406774467,-0.656088049,-0.531149643
"B462011_249_nifH",29.669,-64.465,113.1,0.001,NA,0,NA,26.64,"BVAL46","B462011_249_META",1.75126323,-0.61797266,-0.615263647
"B462011_306_nifH",27.668,-64.768,160.7,0.001,NA,0,NA,26.77,"BVAL46","B462011_306_META",1.640393517,-0.264396464,-0.540901826
"B462011_344_nifH",25.671,-65.069,137.1,0.001,NA,0,NA,27.24,"BVAL46","B462011_344_META",1.01658298,-0.702342608,-0.545273223
"B462011_382_nifH",23.67,-65.366,174.1,0.001,NA,0,NA,28.08,"BVAL46","B462011_382_META",1.242716044,-0.965192751,-0.586937547
"B462011_420_nifH",21.668,-65.665,144.2,0.001,NA,0,NA,28.42,"BVAL46","B462011_420_META",1.396452623,-0.010910277,-0.572083858
"B462011_474_nifH",20.666,-65.816,161.6,0.002,NA,0,NA,28.97,"BVAL46","B462011_474_META",1.320601295,-0.234007294,-0.591197313
"B462011_512_nifH",19.667,-65.967,135.2,0.001,NA,0,NA,28.71,"BVAL46","B462011_512_META",1.141670202,0.442986157,-0.527729746
"C132020_001_nifH",-34.44333333,17.14083333,0,NA,NA,NA,NA,21.1,"C13","C132020_001_META",-0.581532978,-0.282184853,-0.326086298
"C132020_002_nifH",-35.32066667,14.85583333,0,NA,NA,NA,NA,20,"C13","C132020_002_META",-0.246659897,-0.387603968,-0.281492212
"C132020_004_nifH",-35.7863,13.6558,0,NA,NA,NA,NA,20.418,"C13","C132020_004_META",-0.393437533,0.038272116,-0.368248368
"C132020_008_nifH",-38.41402833,9.24016,0,NA,NA,NA,NA,20.2,"C13","C132020_008_META",-0.520669011,0.087690395,-0.125446576
"C132020_009_nifH",-38.94215,7.984143333,0,NA,NA,NA,NA,18.79,"C13","C132020_009_META",-0.682197756,-1.055210828,1.881342277
"C132020_010_nifH",-39.12041167,7.560513333,0,NA,NA,NA,NA,18.857,"C13","C132020_010_META",-0.675995222,-0.787222394,1.435891583
"C132020_011_nifH",-39.26294833,7.215978333,0,NA,NA,NA,NA,19.004,"C13","C132020_011_META",-0.672365382,-0.135736328,0.977722477
"C132020_012_nifH",-40.23633167,4.866016667,0,NA,NA,NA,NA,16.407,"C13","C132020_012_META",-0.682197756,-1.04513068,0.621394894
"C132020_013_nifH",-40.76352667,3.581,0,NA,NA,NA,NA,13.686,"C13",NA,NA,NA,NA
"C132020_014_nifH",-41.00459667,3.001183333,0,NA,NA,NA,NA,13.337,"C13",NA,NA,NA,NA
"C132020_015_nifH",-41.497165,2.998983333,0,NA,NA,NA,NA,13.979,"C13",NA,NA,NA,NA
"C132020_017_nifH",-39.97416833,2.44605,0,NA,NA,NA,NA,14.606,"C13",NA,NA,NA,NA
"C132020_018_nifH",-39.40646833,2.372306667,0,NA,NA,NA,NA,15.0915,"C13",NA,NA,NA,NA
"C132020_019_nifH",-38.803005,2.244331667,0,NA,NA,NA,NA,16.765,"C13","C132020_019_META",-0.682197756,-1.154403027,0.995320212
"C132020_020_nifH",-38.45044833,2.116121667,0,NA,NA,NA,NA,17.214,"C13",NA,NA,NA,NA
"C132020_021_nifH",-38.094675,1.958633333,0,NA,NA,NA,NA,17.496,"C13",NA,NA,NA,NA
"C132020_021V1_nifH",-38.094675,1.958633333,0,NA,NA,NA,NA,17.496,"C13","C132020_021V1_META",-0.682197756,-0.753651176,1.250454493
"C132020_022_nifH",-37.58907833,1.643298333,0,NA,NA,NA,NA,18.217,"C13",NA,NA,NA,NA
"C132020_022V1_nifH",-37.58907833,1.643298333,0,NA,NA,NA,NA,18.217,"C13","C132020_022V1_META",-0.67970248,-0.616990331,1.004608655
"C132020_023_nifH",-37.31195,1.386663333,0,NA,NA,NA,NA,19.075,"C13",NA,NA,NA,NA
"C132020_023V1_nifH",-37.31195,1.386663333,0,NA,NA,NA,NA,19.075,"C13","C132020_023V1_META",-0.659852666,-0.60096131,0.352377995
"C132020_024_nifH",-36.999685,1.001321667,0,NA,NA,NA,NA,19.187,"C13","C132020_024_META",-0.682197756,-0.756410826,0.736489977
"C132020_024V1_nifH",-36.999685,1.001321667,0,NA,NA,NA,NA,19.187,"C13","C132020_024_META",-0.682197756,-0.756410826,0.736489977
"C132020_025_nifH",-36.29823167,0.999163333,0,NA,NA,NA,NA,19.596,"C13",NA,NA,NA,NA
"C132020_025V1_nifH",-36.29823167,0.999163333,0,NA,NA,NA,NA,19.596,"C13","C132020_025V1_META",-0.678345933,-0.729403303,1.37768212
"C132020_026_nifH",-36.014005,1.0081,0,NA,NA,NA,NA,19.649,"C13","C132020_026_META",-0.681310345,-1.053333044,1.175407323
"C132020_026V1_nifH",-36.014005,1.0081,0,NA,NA,NA,NA,19.649,"C13","C132020_026_META",-0.681310345,-1.053333044,1.175407323
"C132020_027_nifH",-35.50020333,0.997005,0,NA,NA,NA,NA,19.574,"C13","C132020_027_META",-0.682197756,-1.098531794,1.263596835
"C132020_028_nifH",-35.1635,1.00101,0,NA,NA,NA,NA,19.87,"C13",NA,NA,NA,NA
"C132020_028V1_nifH",-35.1635,1.00101,0,NA,NA,NA,NA,19.87,"C13","C132020_028V1_META",-0.664944725,-0.578220237,0.75780132
"C132020_029_nifH",-33.9346,1.030328333,59.34520762,NA,NA,NA,NA,21.129,"C13",NA,NA,NA,NA
"C132020_029V1_nifH",-33.9346,1.030328333,59.34520762,NA,NA,NA,NA,21.129,"C13","C132020_029V1_META",-0.671328127,-0.676797876,0.929933859
"C132020_030_nifH",-32.99987333,1.000608333,59.34520762,NA,NA,NA,NA,21.417,"C13",NA,NA,NA,NA
"C132020_030V1_nifH",-32.99987333,1.000608333,59.34520762,NA,NA,NA,NA,21.417,"C13","C132020_030V1_META",-0.672281112,-0.592403711,1.234037262
"C132020_031_nifH",-32.40334667,1.000233333,77.08357939,NA,NA,NA,NA,21.669,"C13","C132020_031_META",-0.66907922,-0.673416418,0.693297261
"C132020_032_nifH",-32.00046667,0.998151667,81.90538482,NA,NA,NA,NA,21.768,"C13",NA,NA,NA,NA
"C132020_032V1_nifH",-32.00046667,0.998151667,81.90538482,NA,NA,NA,NA,21.768,"C13","C132020_032V1_META",-0.672720666,-0.709054953,0.886051197
"C132020_033_nifH",-31.11600167,-0.391461667,90.51571679,NA,NA,NA,NA,22.349,"C13","C132020_033_META",-0.667182115,-0.50168534,0.408108669
"C132020_034_nifH",-30.47590833,-1.386365,96.30906115,NA,NA,NA,NA,23.602,"C13","C132020_034_META",-0.664090822,-0.183912741,0.299854331
"C132020_035_nifH",-30.02043333,-2.093951667,100.1269106,NA,NA,NA,NA,23.503,"C13","C132020_035_META",-0.664046966,-0.668992369,-0.108415019
"C132020_036_nifH",-29.61326333,-2.722118333,106.1855525,NA,NA,NA,NA,23.496,"C13","C132020_036_META",-0.677778263,-0.522885923,-0.060312189
"C132020_037_nifH",-29.39834333,-3.052585,112.1137545,NA,NA,NA,NA,23.457,"C13",NA,NA,NA,NA
"C132020_037V1_nifH",-29.39834333,-3.052585,112.1137545,NA,NA,NA,NA,23.457,"C13","C132020_037V1_META",-0.674683773,-0.185128294,0.355660315
"C132020_038_nifH",-28.10517833,-5.027408333,124.6307214,NA,NA,NA,NA,23.598,"C13","C132020_038_META",-0.678539865,0.426264685,-0.007652486
"C132020_039_nifH",-27.75354833,-5.560483333,125.9324656,NA,NA,NA,NA,24.471,"C13","C132020_039_META",-0.677966376,0.424066417,-0.518864769
"C132020_040_nifH",-27.49199833,-5.955186667,125.9324656,NA,NA,NA,NA,24.726,"C13","C132020_040_META",-0.680932377,0.55157835,-0.456818457
"C132020_041_nifH",-27.00710167,-6.686573333,127.0372757,NA,NA,NA,NA,24.452,"C13","C132020_041_META",-0.680824379,0.51392446,-0.548524364
"C132020_042_nifH",-26.75653667,-7.061825,128.7079425,NA,NA,NA,NA,24.676,"C13","C132020_042_META",-0.677122997,0.458700662,-0.532517186
"C132020_043_nifH",-26.49841667,-7.449441667,128.7079425,NA,NA,NA,NA,25.039,"C13","C132020_043_META",-0.679207577,0.522837656,-0.505145077
"C132020_044_nifH",-25.08046833,-9.558135,132.5905386,NA,NA,NA,NA,24.97,"C13","C132020_044_META",-0.679824831,0.644442684,-0.598673723
"C132020_045_nifH",-24.988865,-9.692301667,132.6112142,NA,NA,NA,NA,24.944,"C13","C132020_045_META",-0.678560439,0.607773251,-0.47902838
"C132020_046_nifH",-24.72415,-10.06706667,135.5589049,NA,NA,NA,NA,24.941,"C13","C132020_046_META",-0.682197756,0.565106816,-0.480876168
"C132020_047_nifH",-24.57919,-10.22699,135.5589049,NA,NA,NA,NA,25.247,"C13","C132020_047_META",-0.682197756,0.498876679,-0.676709751
"C132020_048_nifH",-24.41115167,-10.41194,135.5589049,NA,NA,NA,NA,25.4731,"C13","C132020_048_META",-0.673089675,0.563440026,-0.560074174
"C132020_049_nifH",-24.21385,-10.62716833,135.5589049,NA,NA,NA,NA,25.428,"C13","C132020_049_META",-0.676152829,0.583607656,-0.617483434
"C132020_050_nifH",-24.10431833,-10.7479,135.5589049,NA,NA,NA,NA,25.606,"C13","C132020_050_META",-0.677914761,0.925150875,-0.658398896
"C132020_051_nifH",-23.94651,-10.924675,134.534852,NA,NA,NA,NA,25.682,"C13","C132020_051_META",-0.662116438,0.730038819,-0.627814712
"C132020_052_nifH",-23.65191833,-11.24328833,138.188349,NA,NA,NA,NA,25.863,"C13","C132020_052_META",-0.658559888,0.500010555,-0.647231362
"C132020_053_nifH",-23.35313333,-11.57022167,138.188349,NA,NA,NA,NA,25.633,"C13",NA,NA,NA,NA
"C132020_053V1_nifH",-23.35313333,-11.57022167,138.188349,NA,NA,NA,NA,25.633,"C13","C132020_053V1_META",-0.675833855,0.554186626,-0.607360643
"C132020_054_nifH",-21.57441667,-13.4954,134.9313434,NA,NA,NA,NA,25.671,"C13","C132020_054_META",-0.678943681,0.557108992,-0.622181395
"C132020_055_nifH",-21.43249333,-13.646895,134.9313434,NA,NA,NA,NA,25.678,"C13","C132020_055_META",-0.681535203,0.560647684,-0.585443223
"C132020_056_nifH",-21.22805167,-13.86636667,134.9313434,NA,NA,NA,NA,25.654,"C13","C132020_056_META",-0.680073135,0.619112331,-0.640958146
"C132020_057_nifH",-21.11961833,-13.98298333,134.9313434,NA,NA,NA,NA,25.584,"C13","C132020_057_META",-0.676962127,0.568442017,-0.338040976
"C132020_058_nifH",-20.9985,-14.11098333,131.5390235,NA,NA,NA,NA,25.669,"C13","C132020_058_META",-0.679143516,0.538374753,-0.663073419
"C132020_059_nifH",-20.82764667,-14.29806667,131.5390235,NA,NA,NA,NA,25.803,"C13","C132020_059_META",-0.678027862,0.608234713,-0.524340781
"C132020_060_nifH",-20.69698667,-14.44140333,131.5390235,NA,NA,NA,NA,25.828,"C13","C132020_060_META",-0.676538898,0.651317257,-0.611719904
"C132020_061_nifH",-20.53968,-14.61482167,131.5390235,NA,NA,NA,NA,25.858,"C13","C132020_061_META",-0.676638468,0.518328225,-0.601806892
"C132020_062_nifH",-20.25484167,-14.92436333,131.5390235,NA,NA,NA,NA,25.972,"C13","C132020_062_META",-0.678973593,0.586203118,-0.476250414
"C132020_063_nifH",-19.97425667,-15.229425,128.9955068,NA,NA,NA,NA,26.1685,"C13","C132020_063_META",-0.659654232,0.730435314,-0.544215932
"C132020_064_nifH",-19.69571167,-15.51465,128.9955068,NA,NA,NA,NA,26.106,"C13","C132020_064_META",-0.673913926,0.639245955,-0.620568804
"C132020_065_nifH",-18.06347,-17.30314333,128.9396938,NA,NA,NA,NA,26.443,"C13","C132020_065_META",-0.679799059,0.742637499,-0.507927743
"C132020_066_nifH",-17.91194333,-17.464705,124.8832156,NA,NA,NA,NA,26.435,"C13","C132020_066_META",-0.678901602,0.742384038,-0.476357415
"C132020_067_nifH",-17.59722,-17.78581667,124.8832156,NA,NA,NA,NA,26.572,"C13","C132020_067_META",-0.680071765,0.669561227,-0.674370984
"C132020_068_nifH",-17.31355333,-18.0727,126.9833927,NA,NA,NA,NA,26.741,"C13","C132020_068_META",-0.664621039,0.788881398,-0.36262232
"C132020_069_nifH",-17.114045,-18.27641167,126.9833927,NA,NA,NA,NA,26.782,"C13","C132020_069_META",-0.663426457,0.708901099,-0.099698776
"C132020_070_nifH",-17.001265,-18.39071667,126.9833927,NA,NA,NA,NA,26.844,"C13","C132020_070_META",-0.670525392,0.851759711,-0.230944573
"C132020_071_nifH",-16.70411167,-18.69154667,122.1200137,NA,NA,NA,NA,27.089,"C13","C132020_071_META",-0.640983133,0.693302695,-0.026051952
"C132020_072_nifH",-16.39198167,-19.00805667,125.4407432,NA,NA,NA,NA,27.104,"C13","C132020_072_META",-0.653208016,0.885972454,-0.128303591
"C132020_073_nifH",-16.13483667,-19.26734833,125.4407432,NA,NA,NA,NA,27.069,"C13",NA,NA,NA,NA
"C132020_073V1_nifH",-16.13483667,-19.26734833,125.4407432,NA,NA,NA,NA,27.069,"C13","C132020_073V1_META",-0.667701668,0.686597645,-0.375924232
"C132020_074_nifH",-14.272045,-20.984275,116.3315198,NA,NA,NA,NA,27.374,"C13","C132020_074_META",-0.650011065,0.557022216,-0.42167016
"C132020_075_nifH",-14.12569333,-21.11713,119.8069861,NA,NA,NA,NA,27.45,"C13","C132020_075_META",-0.632902617,0.519443803,-0.453973324
"C132020_076_nifH",-13.85448,-21.36381167,112.674144,NA,NA,NA,NA,27.544,"C13","C132020_076_META",-0.607346518,0.498566226,-0.362188101
"C132020_077_nifH",-13.71371167,-21.49228,112.674144,NA,NA,NA,NA,27.577,"C13","C132020_077_META",-0.570278599,0.638996947,-0.295904391
"C132020_078_nifH",-13.55571333,-21.6351,112.674144,NA,NA,NA,NA,27.768,"C13","C132020_078_META",-0.557603401,0.584239697,-0.356137306
"C132020_079_nifH",-13.334585,-21.83758,112.674144,NA,NA,NA,NA,27.75,"C13","C132020_079_META",-0.613614589,0.725705686,-0.444119011
"C132020_080_nifH",-13.25374167,-21.909545,112.674144,NA,NA,NA,NA,27.765,"C13","C132020_080_META",-0.632383065,0.776240767,-0.373731775
"C132020_081_nifH",-13.06268833,-22.083655,115.0768915,NA,NA,NA,NA,27.77,"C13","C132020_081_META",-0.617683886,0.682424337,-0.349105342
"C132020_083_nifH",-12.601055,-22.52293667,108.6358549,NA,NA,NA,NA,27.959,"C13","C132020_083_META",-0.514519444,0.695274329,-0.272149347
